Código SNIES del programa,Año,Semestre,ID Sexo,Inscripciones 2020
91370,2020,1,1,2
91371,2020,1,2,19
91373,2020,1,2,1
91374,2020,1,2,24
91375,2020,1,1,35
91376,2020,1,1,39
91381,2020,1,1,45
91382,2020,1,1,38
91386,2020,1,1,39
91388,2020,1,1,12
91390,2020,1,1,11
91392,2020,1,2,3
91393,2020,1,1,1
91396,2020,1,2,127
91397,2020,1,1,15
91403,2020,1,2,21
91404,2020,1,1,12
91408,2020,1,2,78
91409,2020,1,2,34
91410,2020,1,1,77
91411,2020,1,1,53
91412,2020,1,1,3
91413,2020,1,2,65
91414,2020,1,1,60
91415,2020,1,1,7
91416,2020,1,1,13
91418,2020,1,1,29
91419,2020,1,2,2
91422,2020,1,2,13
91423,2020,1,2,41
91425,2020,1,1,223
91426,2020,1,1,3
91427,2020,1,1,118
91428,2020,1,2,14
91429,2020,1,1,659
91430,2020,1,2,27
91431,2020,1,1,340
91432,2020,1,2,15
91434,2020,1,1,13
91437,2020,1,1,978
91442,2020,1,1,99
91444,2020,1,2,2
91446,2020,1,1,4
91447,2020,1,1,28
91451,2020,1,2,52
91452,2020,1,2,216
91454,2020,1,2,96
91462,2020,1,2,34
91463,2020,1,2,27
91483,2020,1,1,980
91486,2020,1,2,633
91489,2020,1,1,689
91490,2020,1,1,157
91491,2020,1,1,54
91493,2020,1,2,391
91497,2020,1,2,13
91498,2020,1,1,7
91499,2020,1,1,7
91501,2020,1,1,381
91502,2020,1,2,77
91503,2020,1,1,33
91504,2020,1,2,23
91508,2020,1,2,2
91511,2020,1,2,8
91512,2020,1,2,229
91518,2020,1,1,365
91523,2020,1,1,13
101265,2020,1,2,2
101272,2020,1,2,1
101275,2020,1,1,19
101281,2020,1,1,14
101283,2020,1,1,4
101284,2020,1,2,3
101288,2020,1,2,37
101289,2020,1,1,3
101292,2020,1,1,31
101293,2020,1,1,16
101295,2020,1,1,88
101297,2020,1,1,26
101298,2020,1,2,32
101300,2020,1,1,111
101301,2020,1,2,132
101302,2020,1,2,86
101308,2020,1,1,1
101309,2020,1,1,22
101313,2020,1,1,410
101318,2020,1,1,56
101320,2020,1,1,6
101321,2020,1,1,21
101324,2020,1,2,14
101325,2020,1,1,21
101328,2020,1,1,14
101329,2020,1,1,59
101330,2020,1,1,20
101333,2020,1,2,4
101339,2020,1,2,41
101346,2020,1,2,34
101347,2020,1,2,161
101351,2020,1,2,320
101353,2020,1,2,3
101354,2020,1,1,9
101357,2020,1,1,18
101358,2020,1,1,1
101359,2020,1,1,1
101362,2020,1,1,4
101363,2020,1,2,9
101364,2020,1,2,2
101377,2020,1,1,5
101379,2020,1,1,4
101382,2020,1,2,332
101384,2020,1,1,19
101385,2020,1,1,2
101387,2020,1,1,8
101388,2020,1,2,1155
101389,2020,1,2,582
101390,2020,1,1,63
101392,2020,1,1,4033
101393,2020,1,2,37
101398,2020,1,1,37
101399,2020,1,2,16
101401,2020,1,1,215
101404,2020,1,1,29
101406,2020,1,1,64
101409,2020,1,2,136
101426,2020,1,2,76
101429,2020,1,1,21
101430,2020,1,1,139
101432,2020,1,1,62
101435,2020,1,1,17
101439,2020,1,2,43
101440,2020,1,1,7
101442,2020,1,1,78
101443,2020,1,1,80
101445,2020,1,2,28
101449,2020,1,1,3
101452,2020,1,1,22
101453,2020,1,2,37
101456,2020,1,2,27
101458,2020,1,2,38
101460,2020,1,1,2
101461,2020,1,1,20
101462,2020,1,2,229
101463,2020,1,2,122
101467,2020,1,1,8
101468,2020,1,1,31
101469,2020,1,1,68
101470,2020,1,2,17
101471,2020,1,1,7
101472,2020,1,1,7
101475,2020,1,1,34
101480,2020,1,2,158
101482,2020,1,1,381
101487,2020,1,1,79
101488,2020,1,2,48
101492,2020,1,2,388
101493,2020,1,1,10
101495,2020,1,1,21
101514,2020,1,2,110
101520,2020,1,1,20
101521,2020,1,1,29
101523,2020,1,1,30
101524,2020,1,1,129
101525,2020,1,1,58
101531,2020,1,1,40
101532,2020,1,1,11
101533,2020,1,2,78
101535,2020,1,1,14
101541,2020,1,1,14
101543,2020,1,1,63
101545,2020,1,2,2
101546,2020,1,1,5
101549,2020,1,2,4
101551,2020,1,1,79
101557,2020,1,1,12
101562,2020,1,1,136
101570,2020,1,2,4
101571,2020,1,2,82
101578,2020,1,2,252
101581,2020,1,2,4
101582,2020,1,2,10
101595,2020,1,2,4
101596,2020,1,1,70
101597,2020,1,1,420
101598,2020,1,1,185
101599,2020,1,2,19
101601,2020,1,1,3
101603,2020,1,1,30
101604,2020,1,1,5
101605,2020,1,2,30
101613,2020,1,1,41
101617,2020,1,1,5
101620,2020,1,1,15
101627,2020,1,2,14
101628,2020,1,2,40
101633,2020,1,1,60
101635,2020,1,1,34
101636,2020,1,2,15
101637,2020,1,1,197
101638,2020,1,2,35
101639,2020,1,2,23
101640,2020,1,2,98
101645,2020,1,2,69
101647,2020,1,1,221
101648,2020,1,1,2
101649,2020,1,2,33
101650,2020,1,2,84
101652,2020,1,1,66
101655,2020,1,2,6
101657,2020,1,1,34
101658,2020,1,2,2
101660,2020,1,1,515
101661,2020,1,1,431
101663,2020,1,1,124
101665,2020,1,2,4
101666,2020,1,1,13
101667,2020,1,1,4
101670,2020,1,2,1
101674,2020,1,1,21
101676,2020,1,1,11
101677,2020,1,1,54
101678,2020,1,2,16
101680,2020,1,1,1
101681,2020,1,1,31
101682,2020,1,1,64
101687,2020,1,2,62
101690,2020,1,2,2
101691,2020,1,1,1
101692,2020,1,1,33
101693,2020,1,1,14
101696,2020,1,1,35
101697,2020,1,2,4
101706,2020,1,1,37
101707,2020,1,1,197
101714,2020,1,2,16
101715,2020,1,2,4
101718,2020,1,1,28
101719,2020,1,2,22
101721,2020,1,2,118
101724,2020,1,2,368
101725,2020,1,1,63
101728,2020,1,1,57
101734,2020,1,2,99
101735,2020,1,1,20
101738,2020,1,2,7
101741,2020,1,2,50
101742,2020,1,1,1
101746,2020,1,1,6
101747,2020,1,1,48
101749,2020,1,1,4
101753,2020,1,2,1
101754,2020,1,2,2
101756,2020,1,2,40
101758,2020,1,2,237
101759,2020,1,1,58
101760,2020,1,1,7
101761,2020,1,1,5
101766,2020,1,2,9
101768,2020,1,2,16
101773,2020,1,1,77
101774,2020,1,2,16
101775,2020,1,2,11
101776,2020,1,1,46
101777,2020,1,1,56
101778,2020,1,1,17
101780,2020,1,2,8
101783,2020,1,1,13
101784,2020,1,2,33
101785,2020,1,2,2
101786,2020,1,2,4
101790,2020,1,2,8
101794,2020,1,1,81
101801,2020,1,2,21
101803,2020,1,1,33
101804,2020,1,1,11
101808,2020,1,1,15
101810,2020,1,2,14
101811,2020,1,1,2
101813,2020,1,1,3
101814,2020,1,2,5
101816,2020,1,2,288
101820,2020,1,2,17
101822,2020,1,2,122
101827,2020,1,1,94
101830,2020,1,1,7
101838,2020,1,1,73
101843,2020,1,2,34
101844,2020,1,2,17
101849,2020,1,2,5
101850,2020,1,2,29
101852,2020,1,2,7
101855,2020,1,1,29
101856,2020,1,2,44
101857,2020,1,2,30
101860,2020,1,1,167
101862,2020,1,2,35
101863,2020,1,1,63
101864,2020,1,1,1
101867,2020,1,1,70
101871,2020,1,2,30
101874,2020,1,2,8
101875,2020,1,1,1
101877,2020,1,1,36
101878,2020,1,1,60
101879,2020,1,2,90
101881,2020,1,1,6
101884,2020,1,1,10
101888,2020,1,2,19
101893,2020,1,1,46
101895,2020,1,1,8
101896,2020,1,1,215
101897,2020,1,2,8
101898,2020,1,1,23
101902,2020,1,1,75
101903,2020,1,1,21
101904,2020,1,1,53
101908,2020,1,2,227
101910,2020,1,2,56
101912,2020,1,1,318
101914,2020,1,2,282
101918,2020,1,1,21
101922,2020,1,2,23
101923,2020,1,2,47
101924,2020,1,2,77
101928,2020,1,2,63
101929,2020,1,2,15
101930,2020,1,1,1
101932,2020,1,2,190
101936,2020,1,1,24
101938,2020,1,2,4
101940,2020,1,1,39
101941,2020,1,2,85
101942,2020,1,2,8
101944,2020,1,2,10
101945,2020,1,1,24
101947,2020,1,1,37
101948,2020,1,1,87
101949,2020,1,1,94
101950,2020,1,1,6
101955,2020,1,1,16
101957,2020,1,1,33
101959,2020,1,1,16
101960,2020,1,2,18
101961,2020,1,1,1
101968,2020,1,2,30
101972,2020,1,1,17
101973,2020,1,2,129
101976,2020,1,1,126
101980,2020,1,1,16
101981,2020,1,2,34
101982,2020,1,1,3
101983,2020,1,1,1
101984,2020,1,1,2
101988,2020,1,2,25
101990,2020,1,1,31
101991,2020,1,1,24
101992,2020,1,1,94
101994,2020,1,2,22
101995,2020,1,1,28
101996,2020,1,1,20
101997,2020,1,2,10
101998,2020,1,2,40
101999,2020,1,2,45
102001,2020,1,2,25
102003,2020,1,2,184
102009,2020,1,2,28
102017,2020,1,1,34
102019,2020,1,2,108
102021,2020,1,2,26
102022,2020,1,1,13
102023,2020,1,1,87
102029,2020,1,2,31
102034,2020,1,2,26
102035,2020,1,1,36
102039,2020,1,2,6
102040,2020,1,1,30
102041,2020,1,1,1
102042,2020,1,2,16
102043,2020,1,1,211
102044,2020,1,1,125
102045,2020,1,2,29
102046,2020,1,1,2
102049,2020,1,2,17
102051,2020,1,2,114
102053,2020,1,2,6
102054,2020,1,2,6
102056,2020,1,1,98
102057,2020,1,1,5
102058,2020,1,2,3
102059,2020,1,2,2
102060,2020,1,1,1
102061,2020,1,1,39
102063,2020,1,2,32
102064,2020,1,2,11
102065,2020,1,2,36
102066,2020,1,1,3
102067,2020,1,2,18
102072,2020,1,2,4
102073,2020,1,1,28
102074,2020,1,1,21
102075,2020,1,2,18
102076,2020,1,2,38
102077,2020,1,2,7
102081,2020,1,2,12
102082,2020,1,1,28
102083,2020,1,2,85
102084,2020,1,2,16
102088,2020,1,2,11
102094,2020,1,2,122
102106,2020,1,2,91
102107,2020,1,2,90
102110,2020,1,2,115
102113,2020,1,2,61
102119,2020,1,1,126
102120,2020,1,2,18
102121,2020,1,1,31
102122,2020,1,2,4
102124,2020,1,2,22
102126,2020,1,1,19
102127,2020,1,2,51
102128,2020,1,1,2
102130,2020,1,1,3
102132,2020,1,1,14
102133,2020,1,2,30
102134,2020,1,2,2
102137,2020,1,1,31
102139,2020,1,1,55
102140,2020,1,1,2
102141,2020,1,2,40
102142,2020,1,2,1
102143,2020,1,1,120
102145,2020,1,1,4
102146,2020,1,1,15
102148,2020,1,1,561
102151,2020,1,1,42
102152,2020,1,2,118
102153,2020,1,1,44
102154,2020,1,2,14
102156,2020,1,1,19
102157,2020,1,2,4
102159,2020,1,2,7
102160,2020,1,1,20
102161,2020,1,1,42
102162,2020,1,1,54
102169,2020,1,1,73
102173,2020,1,2,39
102174,2020,1,1,40
102180,2020,1,1,29
102181,2020,1,2,139
102182,2020,1,1,151
102185,2020,1,2,46
102186,2020,1,1,39
102187,2020,1,1,45
102188,2020,1,1,57
102189,2020,1,1,6
102191,2020,1,1,44
102193,2020,1,2,18
102197,2020,1,1,31
102198,2020,1,1,46
102205,2020,1,2,11
102206,2020,1,1,34
102207,2020,1,1,14
102208,2020,1,1,6
102209,2020,1,1,42
102212,2020,1,2,30
102217,2020,1,1,46
102219,2020,1,2,1
102223,2020,1,1,12
102224,2020,1,1,86
102226,2020,1,2,15
102230,2020,1,1,153
102233,2020,1,2,4
102234,2020,1,1,14
102235,2020,1,1,2
102236,2020,1,1,133
102239,2020,1,1,9
102244,2020,1,2,19
102245,2020,1,1,3
102249,2020,1,2,62
102250,2020,1,1,3
102252,2020,1,2,61
102253,2020,1,1,11
102256,2020,1,1,13
102258,2020,1,1,1
102259,2020,1,1,28
102261,2020,1,1,4
102262,2020,1,2,446
102265,2020,1,1,35
102267,2020,1,1,104
102269,2020,1,2,49
102272,2020,1,2,3
102275,2020,1,1,10
102276,2020,1,2,4
102278,2020,1,2,22
102279,2020,1,2,29
102284,2020,1,2,12
102287,2020,1,2,278
102289,2020,1,2,17
102290,2020,1,2,77
102291,2020,1,1,26
102293,2020,1,1,29
102297,2020,1,1,1
102298,2020,1,1,23
102300,2020,1,2,81
102302,2020,1,1,25
102303,2020,1,1,45
102304,2020,1,1,2
102305,2020,1,1,98
102306,2020,1,1,11
102309,2020,1,2,23
102314,2020,1,2,37
102315,2020,1,1,23
102317,2020,1,2,86
102318,2020,1,2,22
102319,2020,1,1,3
102321,2020,1,1,163
102322,2020,1,2,22
102323,2020,1,1,29
102324,2020,1,1,15
102325,2020,1,1,25
102327,2020,1,2,33
102328,2020,1,2,37
102329,2020,1,1,106
102333,2020,1,2,22
102336,2020,1,1,40
102337,2020,1,1,372
102338,2020,1,1,13
102341,2020,1,2,21
102343,2020,1,2,41
102344,2020,1,1,60
102347,2020,1,2,8
102348,2020,1,1,29
102351,2020,1,1,132
102359,2020,1,2,276
102362,2020,1,1,33
102372,2020,1,2,307
102373,2020,1,1,335
102377,2020,1,1,26
102378,2020,1,2,372
102379,2020,1,2,11
102380,2020,1,2,62
102382,2020,1,2,46
102383,2020,1,2,307
102385,2020,1,1,12
102386,2020,1,2,8
102387,2020,1,2,7
102388,2020,1,1,461
102389,2020,1,1,26
102390,2020,1,2,1
102393,2020,1,1,12
102394,2020,1,2,6
102395,2020,1,1,27
102396,2020,1,2,11
102401,2020,1,1,28
102402,2020,1,1,28
102404,2020,1,1,7
102405,2020,1,2,19
102410,2020,1,2,12
102411,2020,1,2,26
102413,2020,1,1,20
102414,2020,1,1,14
102418,2020,1,1,35
102420,2020,1,1,19
102421,2020,1,1,9
102422,2020,1,1,17
102424,2020,1,1,20
102425,2020,1,1,15
102426,2020,1,2,3
102432,2020,1,1,105
102434,2020,1,2,90
102436,2020,1,1,360
102437,2020,1,2,2
102439,2020,1,2,60
102440,2020,1,2,9
102441,2020,1,2,72
102444,2020,1,2,5
102445,2020,1,1,3
102447,2020,1,1,230
102449,2020,1,2,76
102450,2020,1,1,46
102461,2020,1,2,8
102462,2020,1,2,2
102463,2020,1,1,32
102464,2020,1,1,256
102466,2020,1,2,41
102467,2020,1,1,61
102468,2020,1,1,102
102470,2020,1,2,234
102471,2020,1,2,148
102473,2020,1,1,99
102477,2020,1,2,22
102478,2020,1,2,68
102479,2020,1,1,47
102480,2020,1,1,6
102482,2020,1,1,5
102484,2020,1,1,21
102485,2020,1,1,29
102486,2020,1,2,9
102489,2020,1,2,57
102490,2020,1,1,14
102492,2020,1,2,4
102493,2020,1,2,6
102494,2020,1,1,2
102498,2020,1,1,13
102499,2020,1,1,7
102500,2020,1,1,55
102502,2020,1,2,17
102504,2020,1,1,4
102505,2020,1,2,22
102509,2020,1,2,71
102510,2020,1,1,4
102511,2020,1,1,4
102516,2020,1,1,8
102517,2020,1,1,24
102518,2020,1,1,5
102519,2020,1,2,38
102521,2020,1,2,51
102523,2020,1,2,14
102524,2020,1,1,31
102525,2020,1,2,1
102526,2020,1,2,146
102527,2020,1,1,9
102532,2020,1,2,1
102533,2020,1,2,15
102535,2020,1,1,8
102536,2020,1,2,4
102537,2020,1,1,86
102538,2020,1,2,8
102540,2020,1,1,101
102541,2020,1,2,21
102542,2020,1,1,42
102543,2020,1,1,49
102544,2020,1,1,52
102547,2020,1,1,86
102549,2020,1,1,8
102551,2020,1,2,54
102554,2020,1,2,456
102555,2020,1,2,60
102556,2020,1,1,15
102558,2020,1,1,74
102559,2020,1,1,34
102560,2020,1,2,94
102561,2020,1,2,66
102562,2020,1,2,6
102566,2020,1,1,2
102568,2020,1,1,8
102570,2020,1,2,323
102572,2020,1,2,17
102574,2020,1,1,12
102575,2020,1,2,9
102576,2020,1,1,41
102577,2020,1,2,6
102578,2020,1,2,72
102579,2020,1,2,27
102582,2020,1,1,22
102584,2020,1,2,6
102585,2020,1,2,26
102587,2020,1,1,1
102588,2020,1,1,6
102589,2020,1,1,7
102591,2020,1,2,6
102595,2020,1,2,14
102597,2020,1,2,464
102598,2020,1,2,38
102599,2020,1,2,11
102600,2020,1,1,15
102601,2020,1,1,26
102602,2020,1,2,45
102603,2020,1,1,184
102604,2020,1,1,122
102605,2020,1,1,12
102606,2020,1,2,14
102607,2020,1,2,239
102609,2020,1,2,73
102617,2020,1,2,190
102618,2020,1,1,171
102619,2020,1,1,436
102620,2020,1,1,165
102621,2020,1,1,94
102622,2020,1,1,16
102623,2020,1,2,25
102624,2020,1,2,13
102626,2020,1,2,4
102627,2020,1,2,68
102628,2020,1,1,172
102630,2020,1,2,70
102631,2020,1,2,63
102632,2020,1,1,26
102633,2020,1,1,111
102634,2020,1,2,72
102635,2020,1,2,32
102636,2020,1,2,14
102637,2020,1,2,31
102639,2020,1,2,29
102640,2020,1,1,7
102641,2020,1,2,3
102643,2020,1,1,87
102646,2020,1,2,2
102648,2020,1,2,4
102649,2020,1,2,49
102650,2020,1,2,99
102654,2020,1,2,25
102655,2020,1,1,261
102656,2020,1,2,126
102664,2020,1,2,45
102665,2020,1,2,51
102666,2020,1,1,2
102667,2020,1,2,1
102668,2020,1,2,61
102669,2020,1,1,20
102670,2020,1,1,13
102672,2020,1,2,7
102673,2020,1,2,28
102675,2020,1,2,92
102677,2020,1,1,39
102678,2020,1,2,11
102680,2020,1,1,4
102681,2020,1,2,942
102682,2020,1,1,19
102688,2020,1,2,22
102689,2020,1,1,56
102690,2020,1,2,15
102691,2020,1,1,138
102692,2020,1,1,20
102693,2020,1,2,18
102694,2020,1,2,32
102695,2020,1,1,95
102697,2020,1,2,17
102701,2020,1,1,15
102702,2020,1,2,20
102703,2020,1,1,9
102704,2020,1,1,631
102705,2020,1,2,18
102706,2020,1,2,20
102707,2020,1,1,31
102708,2020,1,1,22
102709,2020,1,2,134
102710,2020,1,1,98
102711,2020,1,2,5
102712,2020,1,2,25
102714,2020,1,2,9
102718,2020,1,2,13
102721,2020,1,2,33
102723,2020,1,1,17
102724,2020,1,1,815
102725,2020,1,2,30
102728,2020,1,1,35
102729,2020,1,1,157
102733,2020,1,1,23
102735,2020,1,1,19
102739,2020,1,1,39
102742,2020,1,2,695
102743,2020,1,1,38
102744,2020,1,2,75
102747,2020,1,1,8
102748,2020,1,2,23
102749,2020,1,1,8
102752,2020,1,1,8
102753,2020,1,2,35
102755,2020,1,1,34
102757,2020,1,1,40
102758,2020,1,2,13
102759,2020,1,2,23
102760,2020,1,1,23
102761,2020,1,2,162
102762,2020,1,2,17
102763,2020,1,1,20
102764,2020,1,2,40
102765,2020,1,1,5
102768,2020,1,1,22
102771,2020,1,1,19
102773,2020,1,2,123
102774,2020,1,2,74
102775,2020,1,2,15
102778,2020,1,2,44
102780,2020,1,2,30
102781,2020,1,2,35
102784,2020,1,1,17
102785,2020,1,2,2
102788,2020,1,1,6
102789,2020,1,2,32
102790,2020,1,1,46
102793,2020,1,2,4
102795,2020,1,2,2
102801,2020,1,1,27
102802,2020,1,1,6
102803,2020,1,2,26
102804,2020,1,2,9
102806,2020,1,2,27
102810,2020,1,2,23
102814,2020,1,1,19
102815,2020,1,1,101
102816,2020,1,1,89
102817,2020,1,2,8
102818,2020,1,1,146
102819,2020,1,2,5
102820,2020,1,2,13
102822,2020,1,2,58
102823,2020,1,1,57
102824,2020,1,1,42
102826,2020,1,1,25
102827,2020,1,2,263
102829,2020,1,1,7
102830,2020,1,2,6
102832,2020,1,1,3
102833,2020,1,1,4
102834,2020,1,1,9
102835,2020,1,2,15
102836,2020,1,2,7
102837,2020,1,1,4
102839,2020,1,1,29
102840,2020,1,1,1
102841,2020,1,2,103
102843,2020,1,1,21
102844,2020,1,2,28
102846,2020,1,1,8
102847,2020,1,2,185
102848,2020,1,2,33
102849,2020,1,1,6
102850,2020,1,1,11
102851,2020,1,2,75
102852,2020,1,2,61
102853,2020,1,1,49
102854,2020,1,2,9
102855,2020,1,2,248
102856,2020,1,1,14
102857,2020,1,1,22
102858,2020,1,1,5
102859,2020,1,2,15
102860,2020,1,1,4
102861,2020,1,1,132
102862,2020,1,1,3
102864,2020,1,1,3
102865,2020,1,2,3
102870,2020,1,2,16
102871,2020,1,1,51
102872,2020,1,1,4
102873,2020,1,1,32
102874,2020,1,1,19
102875,2020,1,2,30
102876,2020,1,1,66
102877,2020,1,2,20
102879,2020,1,2,197
102880,2020,1,1,114
102883,2020,1,2,7
102884,2020,1,2,1
102885,2020,1,2,1
102887,2020,1,2,2
102888,2020,1,2,36
102889,2020,1,2,10
102890,2020,1,1,162
102894,2020,1,2,7
102896,2020,1,2,18
102897,2020,1,2,14
102898,2020,1,2,4
102899,2020,1,1,5
102903,2020,1,1,2
102904,2020,1,1,17
102905,2020,1,1,81
102907,2020,1,2,57
102909,2020,1,1,5
102910,2020,1,2,51
102911,2020,1,2,29
102912,2020,1,1,26
102914,2020,1,1,84
102915,2020,1,2,5
102917,2020,1,2,10
102918,2020,1,1,50
102920,2020,1,1,198
102921,2020,1,2,79
102922,2020,1,2,2
102923,2020,1,1,138
102924,2020,1,1,10
102927,2020,1,1,6
102928,2020,1,2,28
102930,2020,1,1,5
102932,2020,1,2,591
102933,2020,1,1,13
102934,2020,1,2,14
102935,2020,1,2,85
102936,2020,1,1,3
102937,2020,1,2,2
102938,2020,1,2,123
102939,2020,1,2,62
102940,2020,1,2,155
102942,2020,1,1,360
102943,2020,1,1,7
102944,2020,1,2,22
102945,2020,1,1,13
102946,2020,1,1,45
102947,2020,1,1,111
102948,2020,1,1,68
102951,2020,1,2,13
102954,2020,1,1,19
102955,2020,1,2,4
102956,2020,1,1,123
102958,2020,1,1,2
102961,2020,1,1,44
102965,2020,1,2,16
102967,2020,1,2,2
102969,2020,1,1,29
102973,2020,1,2,45
102975,2020,1,1,9
102976,2020,1,2,24
102980,2020,1,1,3
102983,2020,1,2,9
102984,2020,1,1,10
102985,2020,1,2,137
102987,2020,1,2,4
102989,2020,1,2,25
102990,2020,1,1,1
102994,2020,1,1,36
102996,2020,1,2,20
102997,2020,1,2,17
102999,2020,1,1,11
103001,2020,1,1,21
103002,2020,1,1,8
103003,2020,1,2,33
103005,2020,1,2,11
103006,2020,1,2,166
103010,2020,1,2,6
103011,2020,1,1,9
103012,2020,1,1,17
103013,2020,1,2,38
103014,2020,1,1,123
103016,2020,1,1,32
103022,2020,1,1,78
103023,2020,1,2,15
103028,2020,1,1,28
103032,2020,1,2,45
103033,2020,1,2,21
103034,2020,1,2,2
103039,2020,1,2,17
103040,2020,1,2,8
103043,2020,1,1,18
103044,2020,1,2,2
103047,2020,1,1,2
103049,2020,1,1,16
103051,2020,1,1,1
103052,2020,1,2,2
103053,2020,1,2,9
103055,2020,1,1,361
103056,2020,1,2,2
103057,2020,1,2,34
103058,2020,1,2,53
103059,2020,1,2,47
103060,2020,1,1,79
103061,2020,1,2,6
103062,2020,1,2,21
103063,2020,1,2,26
103065,2020,1,2,29
103066,2020,1,1,20
103067,2020,1,2,62
103068,2020,1,2,52
103069,2020,1,1,21
103070,2020,1,2,90
103072,2020,1,1,120
103073,2020,1,2,549
103074,2020,1,1,29
103075,2020,1,2,5
103076,2020,1,2,1
103077,2020,1,2,25
103081,2020,1,2,118
103082,2020,1,2,38
103083,2020,1,1,2
103084,2020,1,2,2
103085,2020,1,2,20
103087,2020,1,1,14
103089,2020,1,1,97
103090,2020,1,1,139
103092,2020,1,1,11
103093,2020,1,1,6
103094,2020,1,2,5
103095,2020,1,2,1
103096,2020,1,1,2
103097,2020,1,2,156
103098,2020,1,1,286
103099,2020,1,2,31
103100,2020,1,1,1
103101,2020,1,2,8
103103,2020,1,1,22
103104,2020,1,2,13
103105,2020,1,1,37
103108,2020,1,2,39
103114,2020,1,2,145
103115,2020,1,2,23
103116,2020,1,1,19
103118,2020,1,1,10
103121,2020,1,2,39
103123,2020,1,1,47
103124,2020,1,1,158
103126,2020,1,1,7
103128,2020,1,1,9
103129,2020,1,2,131
103133,2020,1,2,37
103136,2020,1,2,9
103138,2020,1,2,116
103141,2020,1,2,4
103143,2020,1,1,1
103146,2020,1,2,51
103148,2020,1,1,3
103149,2020,1,2,30
103151,2020,1,1,34
103152,2020,1,2,612
103153,2020,1,1,155
103154,2020,1,1,3
103155,2020,1,1,1
103156,2020,1,1,2
103157,2020,1,1,1
103158,2020,1,1,18
103159,2020,1,1,25
103160,2020,1,1,85
103161,2020,1,1,10
103164,2020,1,1,75
103165,2020,1,1,9
103168,2020,1,2,51
103169,2020,1,1,10
103170,2020,1,1,6
103171,2020,1,2,1
103172,2020,1,1,5
103173,2020,1,1,3
103174,2020,1,1,25
103175,2020,1,1,7
103176,2020,1,2,16
103177,2020,1,2,4
103179,2020,1,1,82
103180,2020,1,2,162
103181,2020,1,1,38
103182,2020,1,2,7
103183,2020,1,2,8
103184,2020,1,1,428
103186,2020,1,1,3463
103187,2020,1,2,416
103188,2020,1,1,196
103189,2020,1,1,62
103190,2020,1,1,37
103194,2020,1,2,14
103195,2020,1,2,326
103196,2020,1,2,10
103198,2020,1,2,54
103199,2020,1,2,3
103201,2020,1,1,51
103205,2020,1,1,13
103206,2020,1,1,104
103208,2020,1,1,24
103209,2020,1,1,34
103210,2020,1,2,2
103211,2020,1,2,35
103212,2020,1,2,9
103213,2020,1,2,356
103215,2020,1,2,51
103216,2020,1,2,23
103217,2020,1,2,26
103218,2020,1,1,7
103221,2020,1,1,16
103224,2020,1,1,53
103226,2020,1,2,1
103227,2020,1,2,8
103228,2020,1,2,12
103229,2020,1,2,121
103230,2020,1,1,32
103231,2020,1,2,12
103232,2020,1,2,199
103234,2020,1,1,10
103236,2020,1,2,64
103239,2020,1,2,7
103240,2020,1,1,93
103243,2020,1,1,59
103244,2020,1,2,25
103245,2020,1,2,5
103246,2020,1,1,53
103247,2020,1,2,2
103249,2020,1,2,4
103250,2020,1,1,66
103252,2020,1,1,36
103253,2020,1,1,5
103254,2020,1,1,1
103255,2020,1,2,12
103257,2020,1,2,11
103258,2020,1,1,7
103262,2020,1,1,37
103263,2020,1,1,230
103265,2020,1,2,64
103267,2020,1,1,7
103268,2020,1,1,3
103269,2020,1,2,13
103272,2020,1,1,77
103274,2020,1,1,23
103275,2020,1,1,35
103276,2020,1,1,23
103277,2020,1,1,1
103278,2020,1,2,9
103279,2020,1,2,75
103281,2020,1,2,101
103282,2020,1,1,51
103285,2020,1,1,13
103287,2020,1,1,22
103288,2020,1,2,62
103290,2020,1,1,1
103292,2020,1,1,7
103293,2020,1,1,136
103294,2020,1,2,14
103295,2020,1,2,18
103298,2020,1,2,36
103299,2020,1,2,28
103300,2020,1,2,16
103302,2020,1,1,152
103303,2020,1,1,77
103304,2020,1,1,1
103306,2020,1,2,16
103307,2020,1,1,1
103308,2020,1,2,3
103312,2020,1,1,124
103313,2020,1,2,43
103315,2020,1,2,24
103316,2020,1,2,119
103317,2020,1,1,101
103319,2020,1,2,62
103320,2020,1,1,100
103323,2020,1,2,28
103324,2020,1,2,2
103325,2020,1,1,22
103326,2020,1,1,16
103327,2020,1,1,2
103328,2020,1,1,17
103330,2020,1,1,53
103332,2020,1,1,1
103333,2020,1,1,56
103334,2020,1,1,14
103337,2020,1,1,6
103338,2020,1,2,24
103339,2020,1,1,10
103340,2020,1,1,37
103341,2020,1,2,48
103342,2020,1,2,31
103343,2020,1,2,59
103346,2020,1,2,1
103349,2020,1,1,1
103351,2020,1,2,1
103352,2020,1,2,11
103353,2020,1,1,8
103354,2020,1,1,134
103358,2020,1,1,7
103359,2020,1,1,5
103360,2020,1,1,28
103364,2020,1,2,7
103365,2020,1,2,37
103368,2020,1,1,4
103369,2020,1,2,4
103371,2020,1,1,21
103372,2020,1,2,18
103374,2020,1,2,5
103375,2020,1,2,11
103376,2020,1,2,256
103377,2020,1,1,29
103379,2020,1,1,101
103380,2020,1,1,12
103381,2020,1,1,2
103382,2020,1,1,40
103384,2020,1,1,14
103385,2020,1,1,16
103387,2020,1,2,55
103388,2020,1,1,34
103389,2020,1,1,31
