codigo snies del programa,año,semestre,graduados
1503.0,2009.0,2,48.0
1504.0,2009.0,2,14.0
1512.0,2009.0,2,126.0
1513.0,2009.0,2,10.0
1514.0,2009.0,2,45.0
1516.0,2009.0,2,12.0
1518.0,2009.0,2,44.0
1519.0,2009.0,2,16.0
1520.0,2009.0,2,19.0
1522.0,2009.0,2,3.0
1524.0,2009.0,2,1.0
1527.0,2009.0,2,39.0
1529.0,2009.0,2,10.0
1531.0,2009.0,2,27.0
1532.0,2009.0,2,46.0
1533.0,2009.0,2,128.0
1534.0,2009.0,2,54.0
1535.0,2009.0,2,107.0
1536.0,2009.0,2,157.0
1537.0,2009.0,2,7.0
1538.0,2009.0,2,19.0
1539.0,2009.0,2,36.0
1540.0,2009.0,2,36.0
1541.0,2009.0,2,13.0
1542.0,2009.0,2,179.0
1543.0,2009.0,2,44.0
1544.0,2009.0,2,56.0
1545.0,2009.0,2,28.0
1546.0,2009.0,2,8.0
1547.0,2009.0,2,14.0
1548.0,2009.0,2,27.0
1550.0,2009.0,2,30.0
1551.0,2009.0,2,19.0
1552.0,2009.0,2,27.0
1553.0,2009.0,2,34.0
1554.0,2009.0,2,32.0
1555.0,2009.0,2,22.0
1556.0,2009.0,2,2.0
1559.0,2009.0,2,1.0
1560.0,2009.0,2,28.0
1561.0,2009.0,2,21.0
1566.0,2009.0,2,24.0
1568.0,2009.0,2,7.0
1569.0,2009.0,2,11.0
1573.0,2009.0,2,15.0
1574.0,2009.0,2,32.0
1575.0,2009.0,2,80.0
1576.0,2009.0,2,13.0
1585.0,2009.0,2,3.0
1587.0,2009.0,2,3.0
1591.0,2009.0,2,17.0
1592.0,2009.0,2,61.0
1593.0,2009.0,2,28.0
1595.0,2009.0,2,53.0
1596.0,2009.0,2,101.0
1597.0,2009.0,2,55.0
1598.0,2009.0,2,67.0
1620.0,2009.0,2,12.0
1621.0,2009.0,2,1.0
1622.0,2009.0,2,29.0
1635.0,2009.0,2,13.0
1636.0,2009.0,2,24.0
1640.0,2009.0,2,97.0
1641.0,2009.0,2,46.0
1642.0,2009.0,2,11.0
1643.0,2009.0,2,6.0
1644.0,2009.0,2,22.0
1645.0,2009.0,2,10.0
1646.0,2009.0,2,23.0
1647.0,2009.0,2,6.0
1649.0,2009.0,2,10.0
1650.0,2009.0,2,33.0
1651.0,2009.0,2,51.0
1652.0,2009.0,2,9.0
1653.0,2009.0,2,4.0
1654.0,2009.0,2,84.0
1655.0,2009.0,2,3.0
1656.0,2009.0,2,23.0
1657.0,2009.0,2,11.0
1658.0,2009.0,2,4.0
1667.0,2009.0,2,178.0
1668.0,2009.0,2,24.0
1676.0,2009.0,2,58.0
1677.0,2009.0,2,3.0
1678.0,2009.0,2,2.0
1679.0,2009.0,2,2.0
1680.0,2009.0,2,2.0
1681.0,2009.0,2,3.0
1682.0,2009.0,2,2.0
1683.0,2009.0,2,1.0
1684.0,2009.0,2,8.0
1685.0,2009.0,2,2.0
1686.0,2009.0,2,2.0
1687.0,2009.0,2,3.0
1688.0,2009.0,2,10.0
1689.0,2009.0,2,7.0
1690.0,2009.0,2,20.0
1691.0,2009.0,2,31.0
1692.0,2009.0,2,27.0
1693.0,2009.0,2,45.0
1694.0,2009.0,2,25.0
1695.0,2009.0,2,1.0
1696.0,2009.0,2,24.0
1697.0,2009.0,2,13.0
1703.0,2009.0,2,2.0
1705.0,2009.0,2,6.0
1706.0,2009.0,2,52.0
1707.0,2009.0,2,43.0
1708.0,2009.0,2,66.0
1710.0,2009.0,2,2.0
1713.0,2009.0,2,146.0
1714.0,2009.0,2,48.0
1715.0,2009.0,2,40.0
1716.0,2009.0,2,24.0
1717.0,2009.0,2,29.0
1718.0,2009.0,2,120.0
1719.0,2009.0,2,41.0
1723.0,2009.0,2,6.0
1724.0,2009.0,2,17.0
1725.0,2009.0,2,29.0
1730.0,2009.0,2,2.0
1731.0,2009.0,2,2.0
1734.0,2009.0,2,1.0
1735.0,2009.0,2,19.0
1736.0,2009.0,2,19.0
1737.0,2009.0,2,4.0
1738.0,2009.0,2,10.0
1739.0,2009.0,2,2.0
1741.0,2009.0,2,17.0
1742.0,2009.0,2,1.0
1743.0,2009.0,2,19.0
1744.0,2009.0,2,2.0
1745.0,2009.0,2,27.0
1749.0,2009.0,2,60.0
1751.0,2009.0,2,11.0
1752.0,2009.0,2,10.0
1754.0,2009.0,2,17.0
1755.0,2009.0,2,42.0
1760.0,2009.0,2,17.0
1762.0,2009.0,2,30.0
1763.0,2009.0,2,20.0
1764.0,2009.0,2,38.0
1765.0,2009.0,2,45.0
1766.0,2009.0,2,10.0
1767.0,2009.0,2,9.0
1769.0,2009.0,2,44.0
1770.0,2009.0,2,57.0
1771.0,2009.0,2,130.0
1774.0,2009.0,2,64.0
1775.0,2009.0,2,27.0
1776.0,2009.0,2,54.0
1777.0,2009.0,2,48.0
1778.0,2009.0,2,33.0
1779.0,2009.0,2,46.0
1780.0,2009.0,2,26.0
1781.0,2009.0,2,2.0
1784.0,2009.0,2,1.0
1786.0,2009.0,2,8.0
1790.0,2009.0,2,8.0
1791.0,2009.0,2,2.0
1792.0,2009.0,2,7.0
1793.0,2009.0,2,3.0
1795.0,2009.0,2,5.0
1796.0,2009.0,2,1.0
1797.0,2009.0,2,3.0
1798.0,2009.0,2,1.0
1800.0,2009.0,2,1.0
1802.0,2009.0,2,2.0
1805.0,2009.0,2,2.0
1807.0,2009.0,2,1.0
1810.0,2009.0,2,4.0
1813.0,2009.0,2,51.0
1814.0,2009.0,2,43.0
1815.0,2009.0,2,3.0
1816.0,2009.0,2,4.0
1817.0,2009.0,2,3.0
1818.0,2009.0,2,6.0
1819.0,2009.0,2,2.0
1820.0,2009.0,2,6.0
1821.0,2009.0,2,3.0
1822.0,2009.0,2,1.0
1823.0,2009.0,2,3.0
1826.0,2009.0,2,20.0
1827.0,2009.0,2,9.0
1828.0,2009.0,2,33.0
1829.0,2009.0,2,68.0
1832.0,2009.0,2,83.0
1834.0,2009.0,2,48.0
1836.0,2009.0,2,12.0
1837.0,2009.0,2,90.0
1838.0,2009.0,2,86.0
1840.0,2009.0,2,4.0
1841.0,2009.0,2,2.0
1842.0,2009.0,2,3.0
1843.0,2009.0,2,1.0
1844.0,2009.0,2,1.0
1845.0,2009.0,2,50.0
1846.0,2009.0,2,12.0
1847.0,2009.0,2,54.0
1848.0,2009.0,2,14.0
1850.0,2009.0,2,21.0
1851.0,2009.0,2,25.0
1853.0,2009.0,2,5.0
1854.0,2009.0,2,7.0
1855.0,2009.0,2,15.0
1856.0,2009.0,2,17.0
1857.0,2009.0,2,1.0
1860.0,2009.0,2,1.0
1861.0,2009.0,2,3.0
1869.0,2009.0,2,7.0
1870.0,2009.0,2,48.0
1872.0,2009.0,2,1.0
1873.0,2009.0,2,3.0
1874.0,2009.0,2,7.0
1875.0,2009.0,2,3.0
1876.0,2009.0,2,19.0
1877.0,2009.0,2,20.0
1878.0,2009.0,2,11.0
1881.0,2009.0,2,19.0
1883.0,2009.0,2,23.0
1884.0,2009.0,2,6.0
1886.0,2009.0,2,135.0
1887.0,2009.0,2,5.0
1888.0,2009.0,2,60.0
1890.0,2009.0,2,3.0
1892.0,2009.0,2,2.0
1893.0,2009.0,2,81.0
1894.0,2009.0,2,52.0
1895.0,2009.0,2,23.0
1902.0,2009.0,2,38.0
1913.0,2009.0,2,10.0
1914.0,2009.0,2,17.0
1915.0,2009.0,2,13.0
1916.0,2009.0,2,40.0
1917.0,2009.0,2,9.0
1918.0,2009.0,2,12.0
1919.0,2009.0,2,14.0
1924.0,2009.0,2,17.0
1925.0,2009.0,2,123.0
1928.0,2009.0,2,34.0
1934.0,2009.0,2,2.0
1935.0,2009.0,2,3.0
1943.0,2009.0,2,16.0
1953.0,2009.0,2,24.0
1958.0,2009.0,2,176.0
1976.0,2009.0,2,20.0
1977.0,2009.0,2,7.0
1980.0,2009.0,2,50.0
1981.0,2009.0,2,37.0
1982.0,2009.0,2,12.0
1983.0,2009.0,2,53.0
1984.0,2009.0,2,34.0
1985.0,2009.0,2,30.0
1986.0,2009.0,2,148.0
1987.0,2009.0,2,16.0
1988.0,2009.0,2,13.0
1989.0,2009.0,2,88.0
1991.0,2009.0,2,54.0
1993.0,2009.0,2,11.0
1994.0,2009.0,2,3.0
1995.0,2009.0,2,1.0
1996.0,2009.0,2,1.0
1998.0,2009.0,2,7.0
2002.0,2009.0,2,7.0
2004.0,2009.0,2,22.0
2005.0,2009.0,2,2.0
2009.0,2009.0,2,19.0
2016.0,2009.0,2,41.0
2026.0,2009.0,2,18.0
2034.0,2009.0,2,3.0
2035.0,2009.0,2,16.0
2036.0,2009.0,2,19.0
2037.0,2009.0,2,17.0
2038.0,2009.0,2,1.0
2039.0,2009.0,2,5.0
2040.0,2009.0,2,32.0
2042.0,2009.0,2,1.0
2049.0,2009.0,2,4.0
2051.0,2009.0,2,43.0
2052.0,2009.0,2,33.0
2053.0,2009.0,2,12.0
2054.0,2009.0,2,47.0
2055.0,2009.0,2,21.0
2056.0,2009.0,2,6.0
2057.0,2009.0,2,25.0
2063.0,2009.0,2,2.0
2070.0,2009.0,2,49.0
2071.0,2009.0,2,5.0
2093.0,2009.0,2,41.0
2094.0,2009.0,2,30.0
2095.0,2009.0,2,10.0
2096.0,2009.0,2,2.0
2108.0,2009.0,2,2.0
2109.0,2009.0,2,69.0
2111.0,2009.0,2,117.0
2114.0,2009.0,2,112.0
2119.0,2009.0,2,138.0
2124.0,2009.0,2,1.0
2125.0,2009.0,2,80.0
2130.0,2009.0,2,5.0
2131.0,2009.0,2,45.0
2133.0,2009.0,2,184.0
2134.0,2009.0,2,164.0
2145.0,2009.0,2,65.0
2153.0,2009.0,2,12.0
2159.0,2009.0,2,24.0
2160.0,2009.0,2,38.0
2162.0,2009.0,2,91.0
2163.0,2009.0,2,47.0
2164.0,2009.0,2,16.0
2165.0,2009.0,2,91.0
2168.0,2009.0,2,62.0
2172.0,2009.0,2,9.0
2190.0,2009.0,2,55.0
2191.0,2009.0,2,20.0
2192.0,2009.0,2,17.0
2194.0,2009.0,2,33.0
2197.0,2009.0,2,10.0
2205.0,2009.0,2,40.0
2206.0,2009.0,2,14.0
2209.0,2009.0,2,30.0
2211.0,2009.0,2,5.0
2227.0,2009.0,2,14.0
2243.0,2009.0,2,1.0
2248.0,2009.0,2,1.0
2249.0,2009.0,2,18.0
2251.0,2009.0,2,5.0
2252.0,2009.0,2,1.0
2253.0,2009.0,2,2.0
2254.0,2009.0,2,6.0
2255.0,2009.0,2,11.0
2258.0,2009.0,2,28.0
2268.0,2009.0,2,20.0
2269.0,2009.0,2,23.0
2272.0,2009.0,2,11.0
2273.0,2009.0,2,30.0
2280.0,2009.0,2,71.0
2281.0,2009.0,2,24.0
2282.0,2009.0,2,30.0
2287.0,2009.0,2,10.0
2288.0,2009.0,2,1.0
2289.0,2009.0,2,34.0
2291.0,2009.0,2,23.0
2295.0,2009.0,2,5.0
2298.0,2009.0,2,26.0
2301.0,2009.0,2,1.0
2302.0,2009.0,2,3.0
2304.0,2009.0,2,2.0
2305.0,2009.0,2,2.0
2320.0,2009.0,2,4.0
2325.0,2009.0,2,1.0
2331.0,2009.0,2,2.0
2337.0,2009.0,2,23.0
2338.0,2009.0,2,29.0
2339.0,2009.0,2,49.0
2345.0,2009.0,2,18.0
2360.0,2009.0,2,16.0
2362.0,2009.0,2,8.0
2379.0,2009.0,2,30.0
2380.0,2009.0,2,7.0
2381.0,2009.0,2,47.0
2382.0,2009.0,2,5.0
2383.0,2009.0,2,69.0
2384.0,2009.0,2,8.0
2387.0,2009.0,2,6.0
2388.0,2009.0,2,10.0
2389.0,2009.0,2,5.0
2390.0,2009.0,2,2.0
2393.0,2009.0,2,6.0
2398.0,2009.0,2,108.0
2399.0,2009.0,2,28.0
2402.0,2009.0,2,42.0
2423.0,2009.0,2,86.0
2434.0,2009.0,2,2.0
2435.0,2009.0,2,10.0
2437.0,2009.0,2,5.0
2438.0,2009.0,2,13.0
2444.0,2009.0,2,5.0
2445.0,2009.0,2,27.0
2446.0,2009.0,2,43.0
2449.0,2009.0,2,14.0
2450.0,2009.0,2,4.0
2451.0,2009.0,2,2.0
2452.0,2009.0,2,1.0
2453.0,2009.0,2,16.0
2458.0,2009.0,2,8.0
2459.0,2009.0,2,29.0
2460.0,2009.0,2,8.0
2461.0,2009.0,2,2.0
2483.0,2009.0,2,39.0
2492.0,2009.0,2,6.0
2497.0,2009.0,2,25.0
2499.0,2009.0,2,1.0
2501.0,2009.0,2,1.0
2504.0,2009.0,2,2.0
2506.0,2009.0,2,4.0
2508.0,2009.0,2,20.0
2512.0,2009.0,2,8.0
2514.0,2009.0,2,1.0
2515.0,2009.0,2,1.0
2518.0,2009.0,2,38.0
2519.0,2009.0,2,68.0
2520.0,2009.0,2,2.0
2521.0,2009.0,2,9.0
2522.0,2009.0,2,15.0
2523.0,2009.0,2,20.0
2525.0,2009.0,2,27.0
2526.0,2009.0,2,10.0
2530.0,2009.0,2,4.0
2532.0,2009.0,2,1.0
2533.0,2009.0,2,3.0
2535.0,2009.0,2,13.0
2539.0,2009.0,2,2.0
2540.0,2009.0,2,152.0
2541.0,2009.0,2,33.0
2542.0,2009.0,2,1.0
2543.0,2009.0,2,9.0
2547.0,2009.0,2,6.0
2548.0,2009.0,2,1.0
2550.0,2009.0,2,99.0
2551.0,2009.0,2,41.0
2552.0,2009.0,2,9.0
2554.0,2009.0,2,2.0
2555.0,2009.0,2,16.0
2561.0,2009.0,2,8.0
2562.0,2009.0,2,47.0
2563.0,2009.0,2,78.0
2564.0,2009.0,2,14.0
2566.0,2009.0,2,2.0
2574.0,2009.0,2,3.0
2579.0,2009.0,2,31.0
2584.0,2009.0,2,3.0
2585.0,2009.0,2,7.0
2586.0,2009.0,2,15.0
2587.0,2009.0,2,17.0
2588.0,2009.0,2,17.0
2603.0,2009.0,2,2.0
2604.0,2009.0,2,1.0
2605.0,2009.0,2,87.0
2611.0,2009.0,2,12.0
2612.0,2009.0,2,14.0
2616.0,2009.0,2,3.0
2617.0,2009.0,2,12.0
2618.0,2009.0,2,12.0
2621.0,2009.0,2,6.0
2622.0,2009.0,2,2.0
2623.0,2009.0,2,2.0
2628.0,2009.0,2,2.0
2632.0,2009.0,2,13.0
2633.0,2009.0,2,11.0
2636.0,2009.0,2,79.0
2644.0,2009.0,2,2.0
2647.0,2009.0,2,88.0
2648.0,2009.0,2,27.0
2651.0,2009.0,2,2.0
2652.0,2009.0,2,45.0
2653.0,2009.0,2,2.0
2654.0,2009.0,2,19.0
2655.0,2009.0,2,35.0
2657.0,2009.0,2,5.0
2666.0,2009.0,2,37.0
2667.0,2009.0,2,1.0
2669.0,2009.0,2,21.0
2671.0,2009.0,2,34.0
2674.0,2009.0,2,8.0
2677.0,2009.0,2,1.0
2682.0,2009.0,2,16.0
2684.0,2009.0,2,14.0
2686.0,2009.0,2,29.0
2688.0,2009.0,2,1.0
2689.0,2009.0,2,32.0
2692.0,2009.0,2,31.0
2693.0,2009.0,2,21.0
2700.0,2009.0,2,4.0
2706.0,2009.0,2,1.0
2710.0,2009.0,2,6.0
2714.0,2009.0,2,20.0
2715.0,2009.0,2,70.0
2716.0,2009.0,2,2.0
2717.0,2009.0,2,4.0
2718.0,2009.0,2,6.0
2721.0,2009.0,2,57.0
2722.0,2009.0,2,32.0
2723.0,2009.0,2,76.0
2724.0,2009.0,2,14.0
2731.0,2009.0,2,33.0
2733.0,2009.0,2,10.0
2738.0,2009.0,2,11.0
2739.0,2009.0,2,11.0
2741.0,2009.0,2,1.0
2743.0,2009.0,2,21.0
2750.0,2009.0,2,50.0
2751.0,2009.0,2,17.0
2753.0,2009.0,2,7.0
2754.0,2009.0,2,19.0
2759.0,2009.0,2,7.0
2760.0,2009.0,2,17.0
2761.0,2009.0,2,5.0
2762.0,2009.0,2,2.0
2763.0,2009.0,2,20.0
2767.0,2009.0,2,18.0
2768.0,2009.0,2,32.0
2769.0,2009.0,2,13.0
2770.0,2009.0,2,15.0
2775.0,2009.0,2,12.0
2776.0,2009.0,2,4.0
2777.0,2009.0,2,35.0
2778.0,2009.0,2,5.0
2779.0,2009.0,2,28.0
2781.0,2009.0,2,1.0
2790.0,2009.0,2,9.0
2792.0,2009.0,2,17.0
2797.0,2009.0,2,1.0
2799.0,2009.0,2,12.0
2801.0,2009.0,2,22.0
2803.0,2009.0,2,8.0
2806.0,2009.0,2,24.0
2807.0,2009.0,2,15.0
2810.0,2009.0,2,6.0
2817.0,2009.0,2,24.0
2818.0,2009.0,2,29.0
2819.0,2009.0,2,1.0
2821.0,2009.0,2,2.0
2822.0,2009.0,2,48.0
2825.0,2009.0,2,5.0
2826.0,2009.0,2,39.0
2830.0,2009.0,2,63.0
2831.0,2009.0,2,45.0
2832.0,2009.0,2,8.0
2840.0,2009.0,2,24.0
2841.0,2009.0,2,9.0
2842.0,2009.0,2,18.0
2845.0,2009.0,2,5.0
2846.0,2009.0,2,68.0
2847.0,2009.0,2,14.0
2848.0,2009.0,2,25.0
2849.0,2009.0,2,4.0
2850.0,2009.0,2,53.0
2851.0,2009.0,2,4.0
2854.0,2009.0,2,17.0
2855.0,2009.0,2,23.0
2858.0,2009.0,2,2.0
2859.0,2009.0,2,25.0
2861.0,2009.0,2,8.0
2862.0,2009.0,2,2.0
2863.0,2009.0,2,28.0
2866.0,2009.0,2,139.0
2873.0,2009.0,2,24.0
2877.0,2009.0,2,1.0
2878.0,2009.0,2,1.0
2881.0,2009.0,2,44.0
2883.0,2009.0,2,154.0
2887.0,2009.0,2,6.0
2889.0,2009.0,2,37.0
2890.0,2009.0,2,20.0
2894.0,2009.0,2,37.0
2896.0,2009.0,2,11.0
2898.0,2009.0,2,9.0
2900.0,2009.0,2,28.0
2901.0,2009.0,2,62.0
2903.0,2009.0,2,13.0
2904.0,2009.0,2,1.0
2907.0,2009.0,2,13.0
2909.0,2009.0,2,6.0
2914.0,2009.0,2,70.0
2919.0,2009.0,2,74.0
2922.0,2009.0,2,15.0
2923.0,2009.0,2,20.0
2927.0,2009.0,2,9.0
2929.0,2009.0,2,52.0
2935.0,2009.0,2,6.0
2937.0,2009.0,2,100.0
2941.0,2009.0,2,4.0
2949.0,2009.0,2,11.0
2950.0,2009.0,2,13.0
2954.0,2009.0,2,8.0
2960.0,2009.0,2,148.0
2961.0,2009.0,2,11.0
2962.0,2009.0,2,1.0
2964.0,2009.0,2,21.0
2965.0,2009.0,2,25.0
2966.0,2009.0,2,27.0
2970.0,2009.0,2,2.0
2971.0,2009.0,2,31.0
2972.0,2009.0,2,20.0
2973.0,2009.0,2,7.0
2977.0,2009.0,2,25.0
2978.0,2009.0,2,16.0
2992.0,2009.0,2,66.0
2993.0,2009.0,2,33.0
2995.0,2009.0,2,12.0
2998.0,2009.0,2,143.0
3005.0,2009.0,2,14.0
3006.0,2009.0,2,20.0
3010.0,2009.0,2,1.0
3015.0,2009.0,2,1.0
3016.0,2009.0,2,8.0
3017.0,2009.0,2,18.0
3020.0,2009.0,2,93.0
3024.0,2009.0,2,12.0
3025.0,2009.0,2,51.0
3030.0,2009.0,2,1.0
3035.0,2009.0,2,41.0
3039.0,2009.0,2,2.0
3040.0,2009.0,2,13.0
3048.0,2009.0,2,22.0
3051.0,2009.0,2,10.0
3052.0,2009.0,2,12.0
3054.0,2009.0,2,39.0
3055.0,2009.0,2,67.0
3062.0,2009.0,2,23.0
3063.0,2009.0,2,31.0
3069.0,2009.0,2,10.0
3078.0,2009.0,2,52.0
3079.0,2009.0,2,35.0
3083.0,2009.0,2,10.0
3084.0,2009.0,2,4.0
3087.0,2009.0,2,10.0
3092.0,2009.0,2,2.0
3094.0,2009.0,2,1.0
3098.0,2009.0,2,11.0
3100.0,2009.0,2,5.0
3101.0,2009.0,2,10.0
3102.0,2009.0,2,1.0
3103.0,2009.0,2,8.0
3104.0,2009.0,2,32.0
3109.0,2009.0,2,3.0
3114.0,2009.0,2,75.0
3126.0,2009.0,2,30.0
3127.0,2009.0,2,47.0
3128.0,2009.0,2,28.0
3132.0,2009.0,2,26.0
3134.0,2009.0,2,24.0
3136.0,2009.0,2,40.0
3137.0,2009.0,2,17.0
3139.0,2009.0,2,6.0
3140.0,2009.0,2,49.0
3141.0,2009.0,2,3.0
3142.0,2009.0,2,17.0
3143.0,2009.0,2,1.0
3146.0,2009.0,2,8.0
3147.0,2009.0,2,32.0
3149.0,2009.0,2,21.0
3151.0,2009.0,2,3.0
3152.0,2009.0,2,99.0
3157.0,2009.0,2,3.0
3158.0,2009.0,2,6.0
3167.0,2009.0,2,13.0
3173.0,2009.0,2,1.0
3174.0,2009.0,2,28.0
3175.0,2009.0,2,61.0
3177.0,2009.0,2,2.0
3182.0,2009.0,2,9.0
3189.0,2009.0,2,48.0
3190.0,2009.0,2,8.0
3192.0,2009.0,2,3.0
3193.0,2009.0,2,33.0
3194.0,2009.0,2,3.0
3203.0,2009.0,2,42.0
3205.0,2009.0,2,7.0
3225.0,2009.0,2,6.0
3227.0,2009.0,2,12.0
3229.0,2009.0,2,4.0
3230.0,2009.0,2,26.0
3232.0,2009.0,2,7.0
3233.0,2009.0,2,3.0
3234.0,2009.0,2,2.0
3237.0,2009.0,2,18.0
3238.0,2009.0,2,4.0
3239.0,2009.0,2,5.0
3241.0,2009.0,2,2.0
3246.0,2009.0,2,6.0
3247.0,2009.0,2,79.0
3251.0,2009.0,2,29.0
3252.0,2009.0,2,6.0
3256.0,2009.0,2,1.0
3261.0,2009.0,2,1.0
3267.0,2009.0,2,1.0
3268.0,2009.0,2,9.0
3269.0,2009.0,2,44.0
3270.0,2009.0,2,5.0
3271.0,2009.0,2,38.0
3272.0,2009.0,2,4.0
3273.0,2009.0,2,14.0
3274.0,2009.0,2,41.0
3275.0,2009.0,2,22.0
3278.0,2009.0,2,14.0
3279.0,2009.0,2,1.0
3283.0,2009.0,2,11.0
3285.0,2009.0,2,14.0
3290.0,2009.0,2,8.0
3298.0,2009.0,2,37.0
3300.0,2009.0,2,5.0
3308.0,2009.0,2,14.0
3312.0,2009.0,2,22.0
3315.0,2009.0,2,9.0
3318.0,2009.0,2,8.0
3319.0,2009.0,2,6.0
3320.0,2009.0,2,17.0
3324.0,2009.0,2,10.0
3325.0,2009.0,2,22.0
3329.0,2009.0,2,42.0
3345.0,2009.0,2,8.0
3347.0,2009.0,2,20.0
3348.0,2009.0,2,91.0
3425.0,2009.0,2,3.0
3426.0,2009.0,2,4.0
3431.0,2009.0,2,24.0
3435.0,2009.0,2,20.0
3436.0,2009.0,2,69.0
3437.0,2009.0,2,47.0
3439.0,2009.0,2,47.0
3440.0,2009.0,2,34.0
3456.0,2009.0,2,7.0
3458.0,2009.0,2,61.0
3460.0,2009.0,2,51.0
3461.0,2009.0,2,32.0
3474.0,2009.0,2,6.0
3478.0,2009.0,2,2.0
3482.0,2009.0,2,19.0
3483.0,2009.0,2,5.0
3488.0,2009.0,2,53.0
3489.0,2009.0,2,32.0
3492.0,2009.0,2,4.0
3496.0,2009.0,2,15.0
3511.0,2009.0,2,21.0
3513.0,2009.0,2,85.0
3517.0,2009.0,2,15.0
3518.0,2009.0,2,26.0
3519.0,2009.0,2,2.0
3521.0,2009.0,2,40.0
3527.0,2009.0,2,84.0
3528.0,2009.0,2,41.0
3538.0,2009.0,2,2.0
3539.0,2009.0,2,2.0
3547.0,2009.0,2,10.0
3548.0,2009.0,2,1.0
3551.0,2009.0,2,15.0
3552.0,2009.0,2,6.0
3554.0,2009.0,2,27.0
3558.0,2009.0,2,32.0
3560.0,2009.0,2,26.0
3561.0,2009.0,2,14.0
3563.0,2009.0,2,120.0
3565.0,2009.0,2,1.0
3568.0,2009.0,2,14.0
3571.0,2009.0,2,2.0
3572.0,2009.0,2,11.0
3573.0,2009.0,2,18.0
3577.0,2009.0,2,11.0
3581.0,2009.0,2,8.0
3586.0,2009.0,2,7.0
3593.0,2009.0,2,2.0
3594.0,2009.0,2,10.0
3597.0,2009.0,2,12.0
3601.0,2009.0,2,9.0
3602.0,2009.0,2,3.0
3603.0,2009.0,2,10.0
3604.0,2009.0,2,11.0
3607.0,2009.0,2,13.0
3608.0,2009.0,2,19.0
3612.0,2009.0,2,117.0
3613.0,2009.0,2,5.0
3615.0,2009.0,2,6.0
3616.0,2009.0,2,32.0
3617.0,2009.0,2,36.0
3618.0,2009.0,2,19.0
3619.0,2009.0,2,10.0
3620.0,2009.0,2,29.0
3625.0,2009.0,2,3.0
3632.0,2009.0,2,33.0
3636.0,2009.0,2,10.0
3637.0,2009.0,2,6.0
3638.0,2009.0,2,52.0
3639.0,2009.0,2,4.0
3642.0,2009.0,2,38.0
3643.0,2009.0,2,27.0
3644.0,2009.0,2,1.0
3655.0,2009.0,2,13.0
3656.0,2009.0,2,116.0
3660.0,2009.0,2,17.0
3661.0,2009.0,2,2.0
3662.0,2009.0,2,24.0
3671.0,2009.0,2,47.0
3672.0,2009.0,2,1.0
3678.0,2009.0,2,30.0
3679.0,2009.0,2,26.0
3680.0,2009.0,2,125.0
3684.0,2009.0,2,2.0
3686.0,2009.0,2,5.0
3687.0,2009.0,2,2.0
3689.0,2009.0,2,36.0
3690.0,2009.0,2,3.0
3695.0,2009.0,2,38.0
3697.0,2009.0,2,10.0
3698.0,2009.0,2,19.0
3699.0,2009.0,2,8.0
3700.0,2009.0,2,36.0
3701.0,2009.0,2,154.0
3706.0,2009.0,2,4.0
3708.0,2009.0,2,10.0
3709.0,2009.0,2,13.0
3720.0,2009.0,2,11.0
3721.0,2009.0,2,2.0
3723.0,2009.0,2,120.0
3725.0,2009.0,2,36.0
3726.0,2009.0,2,108.0
3727.0,2009.0,2,4.0
3728.0,2009.0,2,88.0
3729.0,2009.0,2,24.0
3731.0,2009.0,2,3.0
3732.0,2009.0,2,33.0
3733.0,2009.0,2,5.0
3734.0,2009.0,2,2.0
3735.0,2009.0,2,1.0
3736.0,2009.0,2,2.0
3737.0,2009.0,2,1.0
3738.0,2009.0,2,3.0
3739.0,2009.0,2,1.0
3746.0,2009.0,2,3.0
3747.0,2009.0,2,1.0
3748.0,2009.0,2,1.0
3766.0,2009.0,2,15.0
3772.0,2009.0,2,1.0
3778.0,2009.0,2,5.0
3786.0,2009.0,2,6.0
3789.0,2009.0,2,24.0
3801.0,2009.0,2,43.0
3805.0,2009.0,2,5.0
3806.0,2009.0,2,22.0
3813.0,2009.0,2,2.0
3823.0,2009.0,2,5.0
3827.0,2009.0,2,17.0
3828.0,2009.0,2,10.0
3830.0,2009.0,2,7.0
3831.0,2009.0,2,14.0
3833.0,2009.0,2,17.0
3835.0,2009.0,2,16.0
3836.0,2009.0,2,30.0
3838.0,2009.0,2,22.0
3840.0,2009.0,2,25.0
3841.0,2009.0,2,7.0
3842.0,2009.0,2,54.0
3843.0,2009.0,2,4.0
3847.0,2009.0,2,3.0
3848.0,2009.0,2,97.0
3849.0,2009.0,2,40.0
3853.0,2009.0,2,35.0
3854.0,2009.0,2,20.0
3871.0,2009.0,2,1.0
3873.0,2009.0,2,1.0
3877.0,2009.0,2,1.0
3878.0,2009.0,2,1.0
3879.0,2009.0,2,1.0
3882.0,2009.0,2,41.0
3885.0,2009.0,2,24.0
3888.0,2009.0,2,47.0
3893.0,2009.0,2,9.0
3896.0,2009.0,2,13.0
3899.0,2009.0,2,54.0
3904.0,2009.0,2,64.0
3905.0,2009.0,2,28.0
3909.0,2009.0,2,6.0
3914.0,2009.0,2,2.0
3917.0,2009.0,2,8.0
3918.0,2009.0,2,11.0
3920.0,2009.0,2,16.0
3922.0,2009.0,2,20.0
3925.0,2009.0,2,6.0
3926.0,2009.0,2,25.0
3928.0,2009.0,2,33.0
3929.0,2009.0,2,11.0
3930.0,2009.0,2,1.0
