año,codigo snies del programa,inscritos,semestre
2016,789,335,1
2016,790,2,1
2016,794,45,1
2016,2887,179,1
2016,3318,175,1
2016,3319,37,1
2016,3426,185,1
2016,3474,75,1
2016,3928,475,1
2016,4282,157,1
2016,4492,92,1
2016,6564,127,1
2016,6672,1,1
2016,6690,7,1
2016,8405,174,1
2016,11011,3,1
2016,11632,53,1
2016,12696,123,1
2016,16839,175,1
2016,16840,50,1
2016,16842,172,1
2016,16901,2,1
2016,52548,2,1
2016,53430,17,1
2016,54102,17,1
2016,90839,1,1
2016,90860,213,1
2016,91489,136,1
2016,101305,72,1
2016,101576,43,1
2016,101578,77,1
2016,101579,31,1
2016,101580,52,1
2016,102641,9,1
2016,102969,17,1
2016,103165,18,1
2016,103235,14,1
2016,104872,33,1
2016,105002,148,1
2016,105084,45,1
2016,799,24,1
2016,800,42,1
2016,801,132,1
2016,803,39,1
2016,805,21,1
2016,807,164,1
2016,808,82,1
2016,809,119,1
2016,809,10,1
2016,809,8,1
2016,809,18,1
2016,809,25,1
2016,809,22,1
2016,809,83,1
2016,809,10,1
2016,809,22,1
2016,809,7,1
2016,810,62,1
2016,811,75,1
2016,3290,40,1
2016,3315,116,1
2016,3329,20,1
2016,3329,21,1
2016,3345,39,1
2016,3643,60,1
2016,3661,18,1
2016,3661,58,1
2016,4000,295,1
2016,4073,45,1
2016,5081,11,1
2016,7150,131,1
2016,7874,114,1
2016,8230,16,1
2016,9047,19,1
2016,9047,13,1
2016,10228,16,1
2016,11323,60,1
2016,11459,108,1
2016,12173,112,1
2016,15923,19,1
2016,15923,25,1
2016,15923,32,1
2016,15923,27,1
2016,20263,35,1
2016,20263,27,1
2016,20263,3,1
2016,20264,234,1
2016,20264,41,1
2016,20264,22,1
2016,20264,28,1
2016,20264,138,1
2016,20264,43,1
2016,20264,28,1
2016,20264,26,1
2016,20264,22,1
2016,20264,27,1
2016,20264,1,1
2016,20264,15,1
2016,52212,1,1
2016,52456,24,1
2016,53155,62,1
2016,53371,19,1
2016,53371,21,1
2016,53371,14,1
2016,53371,21,1
2016,53371,46,1
2016,53371,14,1
2016,53371,30,1
2016,53371,21,1
2016,53371,56,1
2016,54186,1,1
2016,54683,51,1
2016,54718,80,1
2016,55002,45,1
2016,55003,27,1
2016,55107,2,1
2016,90513,157,1
2016,90939,44,1
2016,91088,1,1
2016,101681,24,1
2016,101681,58,1
2016,101681,51,1
2016,101681,26,1
2016,101681,1,1
2016,101681,12,1
2016,101681,18,1
2016,101851,23,1
2016,101873,24,1
2016,101873,54,1
2016,101873,17,1
2016,102261,1,1
2016,102261,30,1
2016,102261,1,1
2016,102261,15,1
2016,102802,5,1
2016,103521,10,1
2016,103700,1,1
2016,105022,1,1
2016,817,2,1
2016,817,4,1
2016,818,7,1
2016,818,14,1
2016,818,3,1
2016,819,13,1
2016,827,217,1
2016,829,27,1
2016,831,459,1
2016,833,223,1
2016,834,155,1
2016,835,121,1
2016,3560,28,1
2016,4240,18,1
2016,4241,38,1
2016,4802,6,1
2016,4822,219,1
2016,12036,1,1
2016,12223,36,1
2016,12577,180,1
2016,13390,31,1
2016,13390,1,1
2016,13390,16,1
2016,13390,20,1
2016,13390,4,1
2016,13390,63,1
2016,13390,6,1
2016,14826,11,1
2016,15241,12,1
2016,15784,2,1
2016,16089,88,1
2016,20619,248,1
2016,20915,6,1
2016,51874,34,1
2016,52168,108,1
2016,52573,29,1
2016,53013,4,1
2016,53751,27,1
2016,53751,30,1
2016,53751,38,1
2016,53751,3,1
2016,53751,25,1
2016,53751,66,1
2016,53837,35,1
2016,54410,3,1
2016,54873,32,1
2016,90397,43,1
2016,90397,133,1
2016,90397,11,1
2016,90397,2,1
2016,90397,34,1
2016,90397,46,1
2016,90397,29,1
2016,90425,5,1
2016,90425,46,1
2016,90425,2,1
2016,90425,26,1
2016,90425,3,1
2016,90425,1,1
2016,90425,12,1
2016,90983,5,1
2016,90983,2,1
2016,90983,4,1
2016,90983,59,1
2016,90983,2,1
2016,90983,76,1
2016,102153,35,1
2016,102239,12,1
2016,102267,27,1
2016,102327,1,1
2016,103589,9,1
2016,103860,38,1
2016,103860,69,1
2016,103860,44,1
2016,103860,125,1
2016,103860,59,1
2016,103860,72,1
2016,103860,192,1
2016,104487,3,1
2016,104762,13,1
2016,842,25,1
2016,852,303,1
2016,855,159,1
2016,856,28,1
2016,857,12,1
2016,3521,12,1
2016,3617,38,1
2016,4083,17,1
2016,4084,140,1
2016,4575,49,1
2016,4995,8,1
2016,7108,67,1
2016,12143,10,1
2016,12144,18,1
2016,13980,139,1
2016,15946,10,1
2016,51769,127,1
2016,51876,22,1
2016,52128,26,1
2016,52188,97,1
2016,52289,2,1
2016,52892,88,1
2016,52956,20,1
2016,53635,70,1
2016,54932,333,1
2016,55040,122,1
2016,90994,17,1
2016,101318,30,1
2016,101685,4,1
2016,102227,20,1
2016,104072,154,1
2016,104181,28,1
2016,104946,31,1
2016,4113,103,1
2016,20561,13,1
2016,20563,98,1
2016,52123,110,1
2016,52211,132,1
2016,52503,28,1
2016,52559,6,1
2016,52560,6,1
2016,53195,33,1
2016,53753,48,1
2016,53859,4,1
2016,53916,1,1
2016,90901,181,1
2016,101501,10,1
2016,103124,96,1
2016,103226,11,1
2016,104625,5,1
2016,863,1,1
2016,866,23,1
2016,866,42,1
2016,870,115,1
2016,873,23,1
2016,2889,7,1
2016,2890,15,1
2016,2890,19,1
2016,4261,15,1
2016,4261,32,1
2016,9245,10,1
2016,9245,11,1
2016,9440,47,1
2016,9491,39,1
2016,9491,24,1
2016,9547,13,1
2016,9717,3,1
2016,9717,6,1
2016,9761,2,1
2016,9806,91,1
2016,9818,7,1
2016,9818,4,1
2016,9899,96,1
2016,9899,52,1
2016,9980,15,1
2016,9980,15,1
2016,10159,55,1
2016,10159,29,1
2016,11305,20,1
2016,11334,85,1
2016,11334,262,1
2016,11337,1,1
2016,11346,14,1
2016,11396,79,1
2016,11396,45,1
2016,11443,96,1
2016,11452,12,1
2016,11452,13,1
2016,11452,1,1
2016,11452,3,1
2016,11452,13,1
2016,11452,1,1
2016,11452,14,1
2016,11452,25,1
2016,11452,10,1
2016,11452,1,1
2016,11452,22,1
2016,11452,7,1
2016,11455,6,1
2016,11577,247,1
2016,11578,139,1
2016,11599,4,1
2016,11835,20,1
2016,11835,30,1
2016,11835,4,1
2016,11835,16,1
2016,11835,8,1
2016,11835,4,1
2016,11835,14,1
2016,11835,9,1
2016,11835,10,1
2016,11835,18,1
2016,11835,50,1
2016,11874,7,1
2016,11874,5,1
2016,11941,14,1
2016,12006,301,1
2016,12006,407,1
2016,14771,61,1
2016,14772,14,1
2016,14772,8,1
2016,17521,49,1
2016,17524,61,1
2016,17733,16,1
2016,17734,5,1
2016,19134,5,1
2016,19816,54,1
2016,19869,6,1
2016,19952,6,1
2016,20399,3,1
2016,20651,1,1
2016,20972,162,1
2016,51736,16,1
2016,51736,11,1
2016,51754,1,1
2016,51812,497,1
2016,51836,31,1
2016,51875,5,1
2016,52382,138,1
2016,52382,98,1
2016,52397,141,1
2016,52547,20,1
2016,52655,34,1
2016,53281,5,1
2016,53408,19,1
2016,54983,24,1
2016,54993,57,1
2016,101468,11,1
2016,103487,1,1
2016,103710,2,1
2016,103780,9,1
2016,103780,1,1
2016,103780,3,1
2016,103781,7,1
2016,104322,11,1
2016,104322,1,1
2016,104527,12,1
2016,104562,3,1
2016,104767,39,1
2016,104842,31,1
2016,105011,8,1
2016,105090,4,1
2016,882,783,1
2016,884,119,1
2016,885,268,1
2016,3147,90,1
2016,7112,384,1
2016,9672,580,1
2016,9687,250,1
2016,9853,455,1
2016,10062,960,1
2016,11221,422,1
2016,11410,787,1
2016,11420,357,1
2016,11557,527,1
2016,11805,1556,1
2016,11958,634,1
2016,12008,513,1
2016,12159,311,1
2016,17866,737,1
2016,19781,675,1
2016,20409,35,1
2016,21538,18,1
2016,51733,601,1
2016,52662,1,1
2016,54449,156,1
2016,54450,192,1
2016,101968,35,1
2016,101972,31,1
2016,102179,13,1
2016,104931,4,1
2016,104990,32,1
2016,889,59,1
2016,1928,42,1
2016,1928,37,1
2016,4086,23,1
2016,4087,31,1
2016,4266,16,1
2016,4266,4,1
2016,4266,15,1
2016,5731,35,1
2016,9803,8,1
2016,9949,13,1
2016,9949,20,1
2016,9949,15,1
2016,10096,1,1
2016,10528,27,1
2016,10776,46,1
2016,11324,5,1
2016,11324,1,1
2016,19761,91,1
2016,19763,151,1
2016,19774,41,1
2016,19785,146,1
2016,20018,19,1
2016,20020,10,1
2016,53668,72,1
2016,53668,185,1
2016,53714,136,1
2016,53776,135,1
2016,53872,148,1
2016,54698,3,1
2016,90941,343,1
2016,104239,12,1
2016,104968,57,1
2016,105093,7,1
2016,898,270,1
2016,14969,87,1
2016,20017,40,1
2016,52090,117,1
2016,52090,221,1
2016,53719,12,1
2016,902,30,1
2016,102822,22,1
2016,1735,404,1
2016,1736,43,1
2016,2777,71,1
2016,3251,26,1
2016,4627,54,1
2016,5100,171,1
2016,10103,232,1
2016,11302,344,1
2016,51831,127,1
2016,52008,54,1
2016,53236,75,1
2016,101992,32,1
2016,102287,140,1
2016,102447,124,1
2016,102634,3,1
2016,103055,258,1
2016,105325,17,1
2016,1730,64,1
2016,1730,41,1
2016,1731,35,1
2016,2858,66,1
2016,2858,27,1
2016,4250,53,1
2016,5317,10,1
2016,5427,13,1
2016,10093,66,1
2016,10093,94,1
2016,13210,151,1
2016,13210,38,1
2016,13210,31,1
2016,13210,81,1
2016,15593,33,1
2016,15593,62,1
2016,17579,12,1
2016,17579,11,1
2016,52315,283,1
2016,53528,32,1
2016,54188,37,1
2016,54495,80,1
2016,54528,23,1
2016,54528,34,1
2016,54549,5,1
2016,54871,53,1
2016,55093,19,1
2016,91074,13,1
2016,91394,19,1
2016,101829,29,1
2016,102508,17,1
2016,102508,36,1
2016,102508,68,1
2016,102508,38,1
2016,102508,9,1
2016,102508,20,1
2016,102508,35,1
2016,102508,22,1
2016,103107,14,1
2016,103107,24,1
2016,103107,54,1
2016,103107,19,1
2016,103107,30,1
2016,103114,13,1
2016,103263,137,1
2016,103577,33,1
2016,104418,22,1
2016,104635,14,1
2016,11997,83,1
2016,16039,128,1
2016,20386,22,1
2016,53435,41,1
2016,15997,50,1
2016,20256,28,1
2016,20520,9,1
2016,21527,13,1
2016,13990,19,1
2016,15988,25,1
2016,52256,11,1
2016,55052,57,1
2016,15994,42,1
2016,20387,41,1
2016,906,197,1
2016,907,218,1
2016,908,61,1
2016,910,164,1
2016,913,27,1
2016,914,47,1
2016,915,144,1
2016,916,104,1
2016,917,216,1
2016,918,140,1
2016,919,116,1
2016,920,601,1
2016,921,116,1
2016,923,13,1
2016,3556,3,1
2016,3558,10,1
2016,3559,5,1
2016,4048,56,1
2016,4855,18,1
2016,4978,83,1
2016,6546,2,1
2016,6567,68,1
2016,7198,2,1
2016,8675,59,1
2016,9766,6,1
2016,10036,8,1
2016,10110,43,1
2016,10158,170,1
2016,11228,13,1
2016,11232,17,1
2016,11239,261,1
2016,11328,28,1
2016,11347,383,1
2016,11348,108,1
2016,11845,95,1
2016,12934,121,1
2016,12956,781,1
2016,14060,29,1
2016,14212,17,1
2016,14732,123,1
2016,15956,10,1
2016,16159,9,1
2016,16169,77,1
2016,16186,2,1
2016,16877,56,1
2016,17486,4,1
2016,17528,7,1
2016,17632,27,1
2016,19163,18,1
2016,19194,24,1
2016,19560,2,1
2016,20043,19,1
2016,53169,12,1
2016,54327,11,1
2016,54469,35,1
2016,90819,1,1
2016,91140,171,1
2016,91454,73,1
2016,101686,1,1
2016,102133,15,1
2016,103778,65,1
2016,104078,20,1
2016,104399,4,1
2016,105060,10,1
2016,219,17,1
2016,925,139,1
2016,926,86,1
2016,933,1,1
2016,935,186,1
2016,937,3,1
2016,943,84,1
2016,944,173,1
2016,946,126,1
2016,947,116,1
2016,948,31,1
2016,949,433,1
2016,950,324,1
2016,951,475,1
2016,952,126,1
2016,953,301,1
2016,954,113,1
2016,955,17,1
2016,956,24,1
2016,957,4,1
2016,958,72,1
2016,959,222,1
2016,960,62,1
2016,961,288,1
2016,962,334,1
2016,964,84,1
2016,965,23,1
2016,967,60,1
2016,969,47,1
2016,971,8,1
2016,973,86,1
2016,974,1,1
2016,975,1,1
2016,977,25,1
2016,978,10,1
2016,979,31,1
2016,980,47,1
2016,981,27,1
2016,982,37,1
2016,983,6,1
2016,985,19,1
2016,986,59,1
2016,988,26,1
2016,990,9,1
2016,991,29,1
2016,992,14,1
2016,995,3,1
2016,998,9,1
2016,999,14,1
2016,1001,38,1
2016,1002,3,1
2016,1003,49,1
2016,1005,20,1
2016,1006,11,1
2016,1007,15,1
2016,1008,12,1
2016,1009,36,1
2016,1010,14,1
2016,1012,105,1
2016,1018,4,1
2016,1019,6,1
2016,1020,5,1
2016,1021,2,1
2016,1025,17,1
2016,1026,11,1
2016,1027,14,1
2016,1028,1,1
2016,1029,5,1
2016,1030,2,1
2016,1033,15,1
2016,1036,8,1
2016,1037,1,1
2016,2513,5,1
2016,2688,1,1
2016,2830,53,1
2016,2840,9,1
2016,2842,36,1
2016,3078,122,1
2016,3079,39,1
2016,3094,13,1
2016,3095,6,1
2016,3268,7,1
2016,3465,2,1
2016,4166,12,1
2016,4420,4,1
2016,4808,7,1
2016,4876,117,1
2016,5331,9,1
2016,7576,7,1
2016,7690,9,1
2016,7796,35,1
2016,8124,32,1
2016,8573,21,1
2016,8577,40,1
2016,8579,9,1
2016,8583,1,1
2016,10940,15,1
2016,11538,3,1
2016,12080,7,1
2016,15430,1,1
2016,15442,9,1
2016,15653,31,1
2016,16019,2,1
2016,16021,1,1
2016,16868,47,1
2016,17477,10,1
2016,17770,86,1
2016,17771,10,1
2016,17772,64,1
2016,19769,15,1
2016,20045,4,1
2016,20476,48,1
2016,20534,6,1
2016,20535,35,1
2016,20576,4,1
2016,20611,26,1
2016,51608,9,1
2016,51799,19,1
2016,52283,1,1
2016,52666,13,1
2016,52699,15,1
2016,52988,7,1
2016,53060,18,1
2016,53061,13,1
2016,53315,7,1
2016,53581,6,1
2016,53642,7,1
2016,53795,8,1
2016,53804,7,1
2016,54104,8,1
2016,54342,14,1
2016,54349,8,1
2016,54466,4,1
2016,55178,1296,1
2016,90826,14,1
2016,90844,216,1
2016,91251,14,1
2016,101520,1,1
2016,101676,27,1
2016,101893,14,1
2016,103081,95,1
2016,104366,16,1
2016,104367,45,1
2016,104684,4,1
2016,104789,2,1
2016,104847,2,1
2016,104906,13,1
2016,1039,143,1
2016,1040,87,1
2016,1041,31,1
2016,1042,7,1
2016,1043,19,1
2016,1044,70,1
2016,1046,21,1
2016,1047,6,1
2016,5280,9,1
2016,6576,7,1
2016,8114,103,1
2016,8663,15,1
2016,10213,155,1
2016,10233,17,1
2016,11648,20,1
2016,11965,48,1
2016,15808,42,1
2016,16878,4,1
2016,19128,26,1
2016,52218,18,1
2016,52282,3,1
2016,53012,26,1
2016,53052,5,1
2016,53296,31,1
2016,53475,15,1
2016,54163,1,1
2016,54375,6,1
2016,54562,44,1
2016,54588,24,1
2016,54931,6,1
2016,54936,226,1
2016,90368,75,1
2016,90827,9,1
2016,101521,29,1
2016,101784,20,1
2016,101827,84,1
2016,102049,12,1
2016,102637,33,1
2016,102758,1,1
2016,103306,3,1
2016,103784,20,1
2016,103819,1,1
2016,103901,1,1
2016,104194,13,1
2016,104696,22,1
2016,105077,6,1
2016,1050,36,1
2016,1053,241,1
2016,1054,35,1
2016,1056,88,1
2016,1059,50,1
2016,1060,8,1
2016,1061,43,1
2016,1062,7,1
2016,1063,22,1
2016,2621,4,1
2016,9548,23,1
2016,9666,21,1
2016,10335,6,1
2016,10336,3,1
2016,11529,57,1
2016,14320,31,1
2016,14330,39,1
2016,17862,11,1
2016,52231,1,1
2016,52970,9,1
2016,101954,23,1
2016,103344,1,1
2016,1074,6,1
2016,1074,37,1
2016,1074,17,1
2016,1074,2,1
2016,1074,4,1
2016,1074,10,1
2016,1074,3,1
2016,1074,12,1
2016,1074,11,1
2016,1074,2,1
2016,1074,13,1
2016,1074,7,1
2016,1074,2,1
2016,1074,3,1
2016,1074,1,1
2016,1074,1,1
2016,1074,2,1
2016,1074,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1077,1,1
2016,1078,165,1
2016,1079,34,1
2016,1080,216,1
2016,1081,46,1
2016,1082,8,1
2016,1082,7,1
2016,1082,3,1
2016,1082,7,1
2016,1082,1,1
2016,1082,1,1
2016,1082,3,1
2016,1082,2,1
2016,1082,5,1
2016,1082,3,1
2016,1082,18,1
2016,1082,4,1
2016,1082,5,1
2016,1082,1,1
2016,1082,78,1
2016,1083,98,1
2016,1084,104,1
2016,1085,22,1
2016,1086,12,1
2016,1087,43,1
2016,1088,11,1
2016,1091,20,1
2016,1092,10,1
2016,3904,9,1
2016,4114,129,1
2016,4267,15,1
2016,4400,6,1
2016,4400,1,1
2016,4400,2,1
2016,4400,1,1
2016,4400,8,1
2016,4400,4,1
2016,4400,2,1
2016,4400,8,1
2016,4400,2,1
2016,4400,15,1
2016,4400,6,1
2016,4400,10,1
2016,4400,3,1
2016,4400,11,1
2016,4400,2,1
2016,4674,1,1
2016,4674,2,1
2016,4674,7,1
2016,4674,1,1
2016,4674,3,1
2016,4674,6,1
2016,4674,1,1
2016,4674,4,1
2016,4674,5,1
2016,4674,2,1
2016,4674,1,1
2016,4674,2,1
2016,4674,21,1
2016,4674,16,1
2016,4674,2,1
2016,4674,2,1
2016,4674,1,1
2016,4674,3,1
2016,4674,10,1
2016,5275,19,1
2016,5276,29,1
2016,7214,1,1
2016,7214,1,1
2016,7214,1,1
2016,7214,3,1
2016,7214,7,1
2016,7214,2,1
2016,7214,1,1
2016,7214,2,1
2016,7214,1,1
2016,7214,2,1
2016,7215,48,1
2016,7475,7,1
2016,7510,8,1
2016,7512,16,1
2016,8050,94,1
2016,8436,17,1
2016,9417,8,1
2016,9459,10,1
2016,9462,14,1
2016,10793,1,1
2016,10793,4,1
2016,10793,2,1
2016,10793,1,1
2016,10793,3,1
2016,12092,1,1
2016,12092,2,1
2016,12092,2,1
2016,12092,1,1
2016,12092,1,1
2016,12092,7,1
2016,12092,1,1
2016,12094,1,1
2016,12094,1,1
2016,12094,1,1
2016,12094,5,1
2016,12094,7,1
2016,12094,1,1
2016,12094,1,1
2016,12094,2,1
2016,12094,2,1
2016,12877,22,1
2016,12878,2,1
2016,13217,18,1
2016,13529,2,1
2016,15544,10,1
2016,17500,1,1
2016,19353,2,1
2016,19354,6,1
2016,19996,26,1
2016,19996,112,1
2016,19996,16,1
2016,20034,3,1
2016,20034,1,1
2016,20034,1,1
2016,20034,6,1
2016,20034,1,1
2016,20034,5,1
2016,20034,1,1
2016,20034,2,1
2016,20034,3,1
2016,20034,3,1
2016,20610,5,1
2016,51647,19,1
2016,51648,1,1
2016,51648,9,1
2016,51648,7,1
2016,51648,2,1
2016,51648,14,1
2016,51648,5,1
2016,51648,5,1
2016,51648,6,1
2016,51648,5,1
2016,52000,23,1
2016,52052,182,1
2016,52078,15,1
2016,52149,148,1
2016,52174,31,1
2016,52269,138,1
2016,52270,47,1
2016,52373,7,1
2016,52407,7,1
2016,52478,82,1
2016,52595,7,1
2016,52595,1,1
2016,52595,3,1
2016,52595,3,1
2016,52595,1,1
2016,52595,2,1
2016,53097,2,1
2016,53097,2,1
2016,53097,1,1
2016,53097,5,1
2016,53097,2,1
2016,53097,2,1
2016,53097,1,1
2016,53097,1,1
2016,53097,4,1
2016,53251,8,1
2016,53879,1,1
2016,53879,1,1
2016,53879,2,1
2016,54059,4,1
2016,54059,3,1
2016,54059,1,1
2016,54059,1,1
2016,54678,13,1
2016,54806,2,1
2016,54806,1,1
2016,54806,13,1
2016,54806,1,1
2016,54806,1,1
2016,54884,7,1
2016,55038,1,1
2016,90328,1,1
2016,90373,68,1
2016,90424,3,1
2016,90945,15,1
2016,91035,8,1
2016,91035,2,1
2016,91035,3,1
2016,91035,1,1
2016,91035,2,1
2016,91035,2,1
2016,91035,1,1
2016,91035,1,1
2016,91035,2,1
2016,91035,1,1
2016,91035,6,1
2016,91035,1,1
2016,91035,1,1
2016,91035,1,1
2016,91363,10,1
2016,101295,66,1
2016,101362,13,1
2016,101363,6,1
2016,101426,49,1
2016,101523,19,1
2016,101628,59,1
2016,101652,65,1
2016,101995,25,1
2016,102023,85,1
2016,102082,15,1
2016,102083,62,1
2016,102088,18,1
2016,102275,25,1
2016,102286,37,1
2016,102692,10,1
2016,102693,4,1
2016,102739,35,1
2016,103221,10,1
2016,103337,1,1
2016,103712,44,1
2016,1096,18,1
2016,1097,162,1
2016,1098,172,1
2016,1099,10,1
2016,1101,1,1
2016,1102,40,1
2016,1103,94,1
2016,1104,22,1
2016,2767,34,1
2016,2845,33,1
2016,3149,9,1
2016,3539,28,1
2016,3905,5,1
2016,4243,12,1
2016,4907,6,1
2016,6662,6,1
2016,7206,25,1
2016,8198,5,1
2016,9537,24,1
2016,9636,12,1
2016,11988,5,1
2016,12206,2,1
2016,15319,11,1
2016,20575,18,1
2016,52071,15,1
2016,52189,42,1
2016,52268,9,1
2016,52689,7,1
2016,54350,22,1
2016,54397,70,1
2016,54399,67,1
2016,54606,25,1
2016,91352,14,1
2016,101693,2,1
2016,101752,1,1
2016,101753,2,1
2016,101754,10,1
2016,102022,9,1
2016,102293,17,1
2016,104203,8,1
2016,104337,11,1
2016,1110,143,1
2016,1111,42,1
2016,1112,462,1
2016,1113,60,1
2016,1114,246,1
2016,1115,93,1
2016,1116,90,1
2016,1117,67,1
2016,1120,35,1
2016,1125,43,1
2016,1126,29,1
2016,1130,1,1
2016,1131,13,1
2016,1136,21,1
2016,1138,32,1
2016,2750,32,1
2016,2919,59,1
2016,3006,15,1
2016,3174,23,1
2016,3175,20,1
2016,3893,10,1
2016,3920,76,1
2016,4189,22,1
2016,4248,34,1
2016,4341,35,1
2016,4747,27,1
2016,4917,46,1
2016,6589,16,1
2016,7054,30,1
2016,7220,27,1
2016,7221,20,1
2016,7222,22,1
2016,7695,113,1
2016,7799,43,1
2016,8248,15,1
2016,8347,25,1
2016,9285,92,1
2016,9296,17,1
2016,9304,16,1
2016,9515,50,1
2016,10332,22,1
2016,11205,24,1
2016,11206,34,1
2016,11309,28,1
2016,11310,14,1
2016,11311,33,1
2016,11429,11,1
2016,11706,11,1
2016,11737,15,1
2016,12033,177,1
2016,12043,43,1
2016,12044,23,1
2016,12045,62,1
2016,12046,60,1
2016,12047,6,1
2016,12048,8,1
2016,15860,33,1
2016,15900,9,1
2016,15901,39,1
2016,17462,11,1
2016,17832,21,1
2016,17836,16,1
2016,19380,4,1
2016,20818,14,1
2016,21534,14,1
2016,51567,13,1
2016,51721,9,1
2016,51801,7,1
2016,51803,20,1
2016,51846,25,1
2016,51849,2,1
2016,51850,24,1
2016,51861,29,1
2016,51862,31,1
2016,52030,6,1
2016,52169,16,1
2016,52259,22,1
2016,52261,9,1
2016,52364,9,1
2016,52479,15,1
2016,52567,33,1
2016,52602,11,1
2016,52628,12,1
2016,53214,9,1
2016,53216,29,1
2016,53325,3,1
2016,53357,22,1
2016,55110,17,1
2016,90337,65,1
2016,90574,31,1
2016,90616,33,1
2016,90651,15,1
2016,91272,18,1
2016,101370,10,1
2016,101371,15,1
2016,101398,13,1
2016,101436,4,1
2016,101547,22,1
2016,102251,33,1
2016,102265,32,1
2016,102401,20,1
2016,102405,50,1
2016,102418,31,1
2016,102487,8,1
2016,102529,20,1
2016,102556,21,1
2016,102559,10,1
2016,102857,19,1
2016,102931,3,1
2016,103010,7,1
2016,103030,5,1
2016,103080,31,1
2016,103115,25,1
2016,103116,27,1
2016,103262,18,1
2016,103387,29,1
2016,103388,27,1
2016,103506,36,1
2016,103852,6,1
2016,104164,19,1
2016,104331,32,1
2016,104373,35,1
2016,104699,31,1
2016,104735,292,1
2016,104800,81,1
2016,104801,60,1
2016,104802,16,1
2016,104815,9,1
2016,104988,1,1
2016,105143,4,1
2016,1143,128,1
2016,1144,91,1
2016,1146,87,1
2016,1147,194,1
2016,1148,73,1
2016,1149,46,1
2016,1151,35,1
2016,1152,45,1
2016,1153,2,1
2016,1155,85,1
2016,1156,32,1
2016,1158,84,1
2016,2822,39,1
2016,3232,9,1
2016,3671,60,1
2016,4456,11,1
2016,4467,208,1
2016,4579,24,1
2016,5130,6,1
2016,6624,10,1
2016,7686,8,1
2016,7689,26,1
2016,7732,20,1
2016,8118,23,1
2016,9070,8,1
2016,9583,17,1
2016,10498,41,1
2016,11185,46,1
2016,11269,14,1
2016,11401,14,1
2016,11480,59,1
2016,15451,11,1
2016,20902,20,1
2016,20921,8,1
2016,52429,42,1
2016,53852,1,1
2016,53854,13,1
2016,53997,17,1
2016,54685,225,1
2016,54861,142,1
2016,55016,33,1
2016,55031,8,1
2016,55163,203,1
2016,90981,30,1
2016,91121,46,1
2016,102086,99,1
2016,102747,2,1
2016,102748,32,1
2016,102749,20,1
2016,102820,55,1
2016,102836,3,1
2016,102914,69,1
2016,103082,7,1
2016,103118,5,1
2016,103119,7,1
2016,103177,3,1
2016,103276,20,1
2016,103296,1,1
2016,103334,11,1
2016,103479,1,1
2016,104070,11,1
2016,104086,4,1
2016,104162,11,1
2016,104202,28,1
2016,104220,1,1
2016,104226,21,1
2016,104238,109,1
2016,104362,32,1
2016,104363,15,1
2016,104364,24,1
2016,104626,4,1
2016,104636,20,1
2016,104670,6,1
2016,104787,121,1
2016,104819,3,1
2016,104868,1,1
2016,343,6,1
2016,1166,9,1
2016,2618,13,1
2016,14877,6,1
2016,52519,3,1
2016,1169,153,1
2016,1170,314,1
2016,1172,53,1
2016,1173,65,1
2016,1175,21,1
2016,1176,58,1
2016,2922,31,1
2016,2992,18,1
2016,2993,10,1
2016,4318,188,1
2016,4821,8,1
2016,9425,44,1
2016,9877,129,1
2016,15702,175,1
2016,15706,28,1
2016,51879,9,1
2016,52477,38,1
2016,53805,13,1
2016,53809,6,1
2016,53963,16,1
2016,90559,41,1
2016,91348,22,1
2016,91432,14,1
2016,91499,13,1
2016,101668,6,1
2016,101883,6,1
2016,101976,68,1
2016,102160,10,1
2016,102195,1,1
2016,102509,26,1
2016,103605,22,1
2016,104160,13,1
2016,1178,55,1
2016,1179,56,1
2016,1180,41,1
2016,1192,218,1
2016,1193,89,1
2016,1195,219,1
2016,1196,59,1
2016,1197,2,1
2016,1199,3,1
2016,1200,13,1
2016,1201,18,1
2016,1202,23,1
2016,1203,83,1
2016,1204,6,1
2016,1205,172,1
2016,1207,40,1
2016,1208,55,1
2016,1210,81,1
2016,1211,46,1
2016,1212,35,1
2016,1213,93,1
2016,1214,70,1
2016,1216,12,1
2016,1217,23,1
2016,1218,12,1
2016,1219,20,1
2016,1220,24,1
2016,1228,3,1
2016,1229,8,1
2016,2708,1,1
2016,2718,16,1
2016,2746,30,1
2016,2825,12,1
2016,3024,13,1
2016,3239,1,1
2016,3489,125,1
2016,3561,4,1
2016,3734,22,1
2016,3748,90,1
2016,4278,3,1
2016,4425,5,1
2016,4905,7,1
2016,5027,7,1
2016,5054,5,1
2016,5183,12,1
2016,5238,13,1
2016,5265,7,1
2016,5296,7,1
2016,7225,5,1
2016,7905,7,1
2016,8012,11,1
2016,8179,41,1
2016,8718,34,1
2016,8720,2,1
2016,9295,3,1
2016,9297,7,1
2016,9490,17,1
2016,9524,2,1
2016,10155,65,1
2016,10164,195,1
2016,10200,18,1
2016,10224,14,1
2016,10276,11,1
2016,11378,32,1
2016,11432,1,1
2016,12106,9,1
2016,12282,56,1
2016,12702,10,1
2016,12705,14,1
2016,14000,6,1
2016,15340,12,1
